show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
4521,TV Show,Ordinary Heroes,,Pakistan,11/10/2018,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,Crime TV Shows,International TV Shows,TV Dramas
4522,TV Show,Salt Fat Acid Heat,,Pakistan,11/10/2018,2018,TV-PG,1 Season,Docuseries,2018,Docuseries,,
4524,TV Show,Blood Pact,,Brazil,10/10/2018,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,Crime TV Shows,International TV Shows,TV Dramas
4528,TV Show,Sofia the First,,United States,08/10/2018,2017,TV-Y,4 Seasons,Kids' TV,2018,Kids' TV,,
4530,TV Show,Dancing Queen,,Pakistan,05/10/2018,2018,TV-14,1 Season,Reality TV,2018,Reality TV,,
4531,TV Show,Empire Games,,Czech Republic,05/10/2018,2018,TV-14,1 Season,Docuseries,2018,Docuseries,,
4532,TV Show,LOST SONG,,Japan,05/10/2018,2018,TV-14,1 Season,"Anime Series, International TV Shows",2018,Anime Series,International TV Shows,
4536,TV Show,YG Future Strategy Office,,South Korea,05/10/2018,2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",2018,International TV Shows,Korean TV Shows,TV Comedies
4537,TV Show,Violet Evergarden: Special,,Pakistan,04/10/2018,2018,TV-PG,1 Season,"Anime Series, International TV Shows, Romantic TV Shows",2018,Anime Series,International TV Shows,Romantic TV Shows
4543,TV Show,Monty Python Best Bits (mostly),,United Kingdom,02/10/2018,2014,TV-MA,1 Season,"British TV Shows, Docuseries, TV Comedies",2018,British TV Shows,Docuseries,TV Comedies
4550,TV Show,Monty Python's Almost the Truth,,United Kingdom,02/10/2018,2009,TV-MA,1 Season,"British TV Shows, Docuseries",2018,British TV Shows,Docuseries,
4551,TV Show,Monty Python's Fliegender Zirkus,,United Kingdom,02/10/2018,1972,TV-MA,1 Season,"International TV Shows, TV Comedies",2018,International TV Shows,TV Comedies,
4552,TV Show,Monty Python's Flying Circus,,United Kingdom,02/10/2018,1974,TV-14,4 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows",2018,British TV Shows,Classic & Cult TV,International TV Shows
4554,TV Show,Monty Python's Personal Best,,United States,02/10/2018,2005,TV-MA,1 Season,"British TV Shows, TV Comedies",2018,British TV Shows,TV Comedies,
4571,TV Show,Hot Date,,United States,01/10/2018,2018,TV-MA,1 Season,"Romantic TV Shows, TV Comedies",2018,Romantic TV Shows,TV Comedies,
4605,TV Show,Strong,,United States,01/10/2018,2016,TV-14,1 Season,Reality TV,2018,Reality TV,,
4609,TV Show,Three Wives One Husband,,United Kingdom,01/10/2018,2018,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",2018,British TV Shows,International TV Shows,Reality TV
4622,TV Show,Made in Mexico,,United States,28/09/2018,2018,TV-MA,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",2018,International TV Shows,Reality TV,Spanish-Language TV Shows
4623,TV Show,Reboot: The Guardian Code,,Canada,28/09/2018,2018,TV-Y7,2 Seasons,Kids' TV,2018,Kids' TV,,
4624,TV Show,Skylanders Academy,,South Korea,28/09/2018,2018,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",2018,Kids' TV,TV Comedies,
4628,TV Show,Battlefish,,Pakistan,21/09/2018,2018,TV-MA,1 Season,"Reality TV, Science & Nature TV, TV Action & Adventure",2018,Reality TV,Science & Nature TV,TV Action & Adventure
4629,TV Show,DRAGON PILOT: Hisone & Masotan,,Japan,21/09/2018,2018,TV-14,1 Season,"Anime Series, International TV Shows",2018,Anime Series,International TV Shows,
4630,TV Show,Maniac,,United States,21/09/2018,2018,TV-MA,1 Season,"TV Comedies, TV Dramas, TV Mysteries",2018,TV Comedies,TV Dramas,TV Mysteries
4633,TV Show,The Good Cop,,United States,21/09/2018,2018,TV-14,1 Season,"Crime TV Shows, TV Comedies, TV Dramas",2018,Crime TV Shows,TV Comedies,TV Dramas
4634,TV Show,Mobile Suit Gundam UC,,Japan,20/09/2018,2014,TV-PG,1 Season,"Anime Series, International TV Shows",2018,Anime Series,International TV Shows,
4635,TV Show,Transformers: Rescue Bots,,Canada,19/09/2018,2016,TV-Y7,1 Season,Kids' TV,2018,Kids' TV,,
4636,TV Show,Al Hayba,,Lebanon,15/09/2018,2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,Crime TV Shows,International TV Shows,TV Dramas
4637,TV Show,American Vandal,,United States,14/09/2018,2018,TV-MA,2 Seasons,"Crime TV Shows, TV Comedies, Teen TV Shows",2018,Crime TV Shows,TV Comedies,Teen TV Shows
4638,TV Show,Boca Juniors Confidential,,Pakistan,14/09/2018,2018,TV-PG,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",2018,Docuseries,International TV Shows,Spanish-Language TV Shows
4639,TV Show,Ingobernable,,Mexico,14/09/2018,2018,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
4640,TV Show,Norm Macdonald Has a Show,,United States,14/09/2018,2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2018,Stand-Up Comedy & Talk Shows,TV Comedies,
4641,TV Show,Super Monsters Monster Party,,Pakistan,14/09/2018,2018,TV-Y,1 Season,Kids' TV,2018,Kids' TV,,
4644,TV Show,The Rise of Phoenixes,,China,14/09/2018,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Action & Adventure",2018,International TV Shows,Romantic TV Shows,TV Action & Adventure
4646,TV Show,Life,,South Korea,12/09/2018,2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",2018,International TV Shows,Korean TV Shows,TV Dramas
4648,TV Show,Daniel Sloss: Live Shows,,United States,11/09/2018,2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2018,Stand-Up Comedy & Talk Shows,TV Comedies,
4649,TV Show,If I were an Animal,,Pakistan,11/09/2018,2018,TV-G,1 Season,"Docuseries, Kids' TV, Science & Nature TV",2018,Docuseries,Kids' TV,Science & Nature TV
4651,TV Show,Show Me the Money,,Pakistan,09/09/2018,2004,TV-14,2 Seasons,"International TV Shows, TV Comedies",2018,International TV Shows,TV Comedies,
4652,TV Show,Transformers Prime,,United States,08/09/2018,2013,TV-Y7,1 Season,Kids' TV,2018,Kids' TV,,
4653,TV Show,Transformers: Robots in Disguise,,United States,08/09/2018,2016,TV-Y7,1 Season,Kids' TV,2018,Kids' TV,,
4655,TV Show,First and Last,,Pakistan,07/09/2018,2018,TV-MA,1 Season,Docuseries,2018,Docuseries,,
4656,TV Show,Marvel's Iron Fist,,United States,07/09/2018,2018,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",2018,Crime TV Shows,TV Action & Adventure,TV Dramas
4659,TV Show,Stretch Armstrong & the Flex Fighters,,United States,07/09/2018,2018,TV-Y7,2 Seasons,Kids' TV,2018,Kids' TV,,
4663,TV Show,Monkey Twins,,Thailand,02/09/2018,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",2018,Crime TV Shows,International TV Shows,TV Action & Adventure
4664,TV Show,Quantico,,United States,02/09/2018,2018,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2018,Crime TV Shows,TV Dramas,TV Mysteries
4665,TV Show,Age of Rebellion,Peter Ho,Taiwan,01/09/2018,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2018,Crime TV Shows,International TV Shows,TV Dramas
4671,TV Show,Sisters,,Australia,01/09/2018,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2018,International TV Shows,TV Comedies,TV Dramas
4673,TV Show,Cathedral of the Sea,,Spain,31/08/2018,2017,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2018,International TV Shows,Spanish-Language TV Shows,TV Dramas
4674,TV Show,Inside the Criminal Mind,,United States,31/08/2018,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2018,Crime TV Shows,Docuseries,International TV Shows
4675,TV Show,The Comedy Lineup,,United States,31/08/2018,2018,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",2018,Stand-Up Comedy & Talk Shows,TV Comedies,
4677,TV Show,Ultimate Beastmaster,,United States,31/08/2018,2018,TV-PG,3 Seasons,Reality TV,2018,Reality TV,,
4678,TV Show,Ultimate Beastmaster México,,Pakistan,31/08/2018,2018,TV-PG,3 Seasons,"Reality TV, Spanish-Language TV Shows",2018,Reality TV,Spanish-Language TV Shows,
4679,TV Show,Undercover Law,,Colombia,31/08/2018,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
4683,TV Show,Chicken Soup for the Soul's Being Dad,,United States,27/08/2018,2018,TV-MA,1 Season,Docuseries,2018,Docuseries,,
4686,TV Show,GHOUL,Patrick Graham,India,24/08/2018,2018,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",2018,International TV Shows,TV Dramas,TV Horror
4688,TV Show,Take My Brother Away,Han Qing,China,24/08/2018,2018,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas",2018,International TV Shows,TV Comedies,TV Dramas
4690,TV Show,The Innocents,,United Kingdom,24/08/2018,2018,TV-MA,1 Season,"British TV Shows, International TV Shows, Romantic TV Shows",2018,British TV Shows,International TV Shows,Romantic TV Shows
4697,TV Show,Stay Here,,United States,17/08/2018,2018,TV-PG,1 Season,Reality TV,2018,Reality TV,,
4703,TV Show,72 Dangerous Animals: Asia,,Australia,10/08/2018,2018,TV-14,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2018,Docuseries,International TV Shows,Science & Nature TV
4704,TV Show,Afflicted,,United States,10/08/2018,2018,TV-MA,1 Season,"Docuseries, Reality TV, Science & Nature TV",2018,Docuseries,Reality TV,Science & Nature TV
4705,TV Show,All About the Washingtons,,United States,10/08/2018,2018,TV-PG,1 Season,TV Comedies,2018,TV Comedies,,
4710,TV Show,The Originals,,United States,09/08/2018,2018,TV-14,5 Seasons,"TV Dramas, TV Horror, TV Mysteries",2018,TV Dramas,TV Horror,TV Mysteries
4711,TV Show,Pretty Man,,Pakistan,08/08/2018,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,International TV Shows,Romantic TV Shows,TV Dramas
4712,TV Show,On Children,,Taiwan,05/08/2018,2018,TV-14,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2018,International TV Shows,TV Dramas,TV Mysteries
4717,TV Show,Cocaine Coast,,Spain,03/08/2018,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
4718,TV Show,Dinotrux Supercharged,,Pakistan,03/08/2018,2018,TV-Y7,3 Seasons,Kids' TV,2018,Kids' TV,,
4739,TV Show,Becoming Champions,,Mexico,01/08/2018,2018,TV-G,1 Season,"Docuseries, International TV Shows",2018,Docuseries,International TV Shows,
4742,TV Show,Switched,,Japan,01/08/2018,2018,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2018,International TV Shows,TV Dramas,TV Mysteries
4743,TV Show,The Could’ve-Gone-All-the-Way Committee,,Japan,01/08/2018,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,International TV Shows,Romantic TV Shows,TV Dramas
4744,TV Show,A Very Secret Service,,France,30/07/2018,2018,TV-MA,2 Seasons,"International TV Shows, TV Comedies",2018,International TV Shows,TV Comedies,
4745,TV Show,SWORDGAI The Animation,,Japan,30/07/2018,2018,TV-MA,2 Seasons,"Anime Series, International TV Shows",2018,Anime Series,International TV Shows,
4748,TV Show,Kath and Kim,,Australia,28/07/2018,2007,TV-MA,6 Seasons,TV Comedies,2018,TV Comedies,,
4751,TV Show,El Chapo,,Mexico,27/07/2018,2018,TV-MA,3 Seasons,"Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",2018,Crime TV Shows,Spanish-Language TV Shows,TV Action & Adventure
4753,TV Show,Smoking,,Japan,27/07/2018,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",2018,Crime TV Shows,International TV Shows,TV Action & Adventure
4755,TV Show,Welcome to the Family,,Spain,27/07/2018,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2018,International TV Shows,TV Comedies,TV Dramas
4759,TV Show,Amazing Interiors,,United Kingdom,20/07/2018,2018,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",2018,British TV Shows,International TV Shows,Reality TV
4760,TV Show,Dark Tourist,,New Zealand,20/07/2018,2018,TV-MA,1 Season,"Docuseries, International TV Shows",2018,Docuseries,International TV Shows,
4763,TV Show,Home: Adventures with Tip & Oh,,United States,20/07/2018,2018,TV-Y7,4 Seasons,"Kids' TV, TV Comedies",2018,Kids' TV,TV Comedies,
4764,TV Show,Jimmy: The True Story of a True Idiot,,Japan,20/07/2018,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2018,International TV Shows,TV Comedies,TV Dramas
4765,TV Show,Luna Petunia: Return to Amazia,,Canada,20/07/2018,2018,TV-Y,2 Seasons,Kids' TV,2018,Kids' TV,,
4768,TV Show,Camarón Revolution,,Pakistan,18/07/2018,2018,TV-14,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",2018,Docuseries,International TV Shows,Spanish-Language TV Shows
4772,TV Show,The Joel McHale Show with Joel McHale,,United States,15/07/2018,2018,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",2018,Stand-Up Comedy & Talk Shows,TV Comedies,
4773,TV Show,Meteor Garden,,China,14/07/2018,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2018,International TV Shows,Romantic TV Shows,TV Dramas
4777,TV Show,Mossad 101,,Israel,11/07/2018,2017,TV-MA,2 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",2018,International TV Shows,TV Action & Adventure,TV Dramas
4778,TV Show,Baby Ballroom,,United Kingdom,10/07/2018,2018,TV-MA,2 Seasons,"British TV Shows, International TV Shows, Reality TV",2018,British TV Shows,International TV Shows,Reality TV
4779,TV Show,Drug Lords,,United States,10/07/2018,2018,TV-MA,2 Seasons,"Crime TV Shows, Docuseries",2018,Crime TV Shows,Docuseries,
4780,TV Show,Mr. Sunshine,Lee Eung-bok,South Korea,08/07/2018,2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2018,International TV Shows,Korean TV Shows,Romantic TV Shows
4781,TV Show,First Team: Juventus,,United States,06/07/2018,2018,TV-PG,2 Seasons,"Docuseries, International TV Shows",2018,Docuseries,International TV Shows,
4799,TV Show,NCIS,,United States,01/07/2018,2017,TV-14,15 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2018,Crime TV Shows,TV Dramas,TV Mysteries
4805,TV Show,Somewhere Between,,United States,30/06/2018,2017,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",2018,Crime TV Shows,TV Dramas,TV Mysteries
4808,TV Show,Churchill’s Secret Agents: The New Recruits,,United Kingdom,29/06/2018,2018,TV-MA,1 Season,"British TV Shows, International TV Shows, Reality TV",2018,British TV Shows,International TV Shows,Reality TV
4810,TV Show,Kiss Me First,,United Kingdom,29/06/2018,2018,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2018,British TV Shows,Crime TV Shows,International TV Shows
4814,TV Show,Hotel Transylvania,,United States,26/06/2018,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",2018,Kids' TV,TV Comedies,
4816,TV Show,Borges,,Brazil,25/06/2018,2018,TV-MA,1 Season,"International TV Shows, TV Comedies",2018,International TV Shows,TV Comedies,
4819,TV Show,Life Sentence,,United States,23/06/2018,2018,TV-14,1 Season,TV Dramas,2018,TV Dramas,,
4822,TV Show,Marvel's Luke Cage,,United States,22/06/2018,2018,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",2018,Crime TV Shows,TV Action & Adventure,TV Dramas
4825,TV Show,Club de Cuervos Presents: The Ballad of Hugo Sánchez,,United States,18/06/2018,2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2018,International TV Shows,Spanish-Language TV Shows,TV Comedies
4832,TV Show,True: Magical Friends,"Mark Thornton, Todd Kauffman",United States,15/06/2018,2018,TV-Y,1 Season,Kids' TV,2018,Kids' TV,,
4833,TV Show,True: Wonderful Wishes,"Mark Thornton, Todd Kauffman",United States,15/06/2018,2018,TV-Y,1 Season,Kids' TV,2018,Kids' TV,,
4837,TV Show,The Staircase,,France,08/06/2018,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",2018,Crime TV Shows,Docuseries,TV Mysteries
4838,TV Show,The Night Shift,,United States,07/06/2018,2017,TV-14,4 Seasons,TV Dramas,2018,TV Dramas,,
4839,TV Show,Dinosaur King,,Japan,02/06/2018,2008,TV-Y7,2 Seasons,"Anime Series, Kids' TV",2018,Anime Series,Kids' TV,
4842,TV Show,November 13: Attack on Paris,,France,01/06/2018,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2018,Crime TV Shows,Docuseries,International TV Shows
4845,TV Show,Unbreakable Kimmy Schmidt,,United States,30/05/2018,2019,TV-14,4 Seasons,TV Comedies,2018,TV Comedies,,
4846,TV Show,Arrested Development,,United States,29/05/2018,2019,TV-MA,5 Seasons,TV Comedies,2018,TV Comedies,,
4847,TV Show,The Break with Michelle Wolf,,United States,27/05/2018,2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2018,Stand-Up Comedy & Talk Shows,TV Comedies,
4849,TV Show,Something in the Rain,,South Korea,26/05/2018,2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2018,International TV Shows,Korean TV Shows,Romantic TV Shows
4853,TV Show,Trollhunters,,United States,25/05/2018,2018,TV-Y7,3 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2018,Kids' TV,TV Action & Adventure,TV Sci-Fi & Fantasy
4854,TV Show,Mob Psycho 100,,Japan,22/05/2018,2018,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies",2018,International TV Shows,TV Action & Adventure,TV Comedies
4857,TV Show,Dance & Sing with True,"Mark Thornton, Todd Kauffman",United States,18/05/2018,2018,TV-Y,1 Season,Kids' TV,2018,Kids' TV,,
4858,TV Show,Inspector Gadget,,Canada,18/05/2018,2017,TV-Y7,4 Seasons,"Crime TV Shows, Kids' TV, TV Comedies",2018,Crime TV Shows,Kids' TV,TV Comedies
4863,TV Show,Saint Seiya: The Lost Canvas,,Japan,15/05/2018,2009,TV-MA,1 Season,"Anime Series, International TV Shows",2018,Anime Series,International TV Shows,
4866,TV Show,Bill Nye Saves the World,,United States,11/05/2018,2018,TV-14,3 Seasons,Stand-Up Comedy & Talk Shows,2018,Stand-Up Comedy & Talk Shows,,
4868,TV Show,Evil Genius,"Trey Borzillieri, Barbara Schroeder",United States,11/05/2018,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",2018,Crime TV Shows,Docuseries,TV Mysteries
4870,TV Show,The Who Was? Show,,United States,11/05/2018,2018,TV-PG,1 Season,"Kids' TV, TV Comedies",2018,Kids' TV,TV Comedies,
4875,TV Show,A Little Help with Carol Burnett,,United States,04/05/2018,2018,TV-G,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2018,Stand-Up Comedy & Talk Shows,TV Comedies,
4880,TV Show,Kong: King of the Apes,,United States,04/05/2018,2018,TV-Y7,2 Seasons,Kids' TV,2018,Kids' TV,,
4899,TV Show,Simon,,France,01/05/2018,2016,TV-Y,1 Season,Kids' TV,2018,Kids' TV,,
4901,TV Show,Spiritual House,,Pakistan,01/05/2018,2017,TV-PG,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows",2018,International TV Shows,Stand-Up Comedy & Talk Shows,
4904,TV Show,Black Crows,,Saudi Arabia,30/04/2018,2017,TV-14,1 Season,"International TV Shows, TV Dramas",2018,International TV Shows,TV Dramas,
4907,TV Show,Bobby Kennedy for President,Dawn Porter,,27/04/2018,2018,TV-MA,1 Season,Docuseries,2018,Docuseries,,
4909,TV Show,Goodnight DJ 1,,Pakistan,27/04/2018,2016,TV-14,2 Seasons,"International TV Shows, TV Dramas, TV Horror",2018,International TV Shows,TV Dramas,TV Horror
4911,TV Show,Moving On,,Pakistan,27/04/2018,2016,TV-PG,1 Season,"International TV Shows, TV Dramas",2018,International TV Shows,TV Dramas,
4914,TV Show,Trio and a Bed,,Pakistan,27/04/2018,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2018,International TV Shows,Romantic TV Shows,TV Comedies
