show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
5601,Movie,A Heavy Heart,Thomas Stuber,Germany,15/02/2017,2015,TV-MA,109,"Dramas, Independent Movies, International Movies",2017,Dramas,Independent Movies,International Movies
5603,Movie,Rush: Beyond the Lighted Stage,"Sam Dunn, Scot McFadyen",Canada,15/02/2017,2010,TV-MA,107,"Documentaries, Music & Musicals",2017,Documentaries,Music & Musicals,
5605,Movie,The Fury of a Patient Man,Raúl Arévalo,Spain,15/02/2017,2016,TV-MA,92,"International Movies, Thrillers",2017,International Movies,Thrillers,
5606,Movie,The Memory of Water,Matías Bize,Chile,15/02/2017,2015,TV-MA,88,"Dramas, International Movies",2017,Dramas,International Movies,
5607,Movie,Girlfriend's Day,Michael Paul Stephenson,United States,14/02/2017,2017,TV-MA,71,"Comedies, Independent Movies",2017,Comedies,Independent Movies,
5608,Movie,Katherine Ryan: In Trouble,Colin Dench,United Kingdom,14/02/2017,2017,TV-MA,64,Stand-Up Comedy,2017,Stand-Up Comedy,,
5611,Movie,David Brent: Life on the Road,Ricky Gervais,United Kingdom,10/02/2017,2016,TV-MA,97,"Comedies, International Movies, Music & Musicals",2017,Comedies,International Movies,Music & Musicals
5612,Movie,Grillo vs Grillo,,Italy,10/02/2017,2017,TV-MA,96,Stand-Up Comedy,2017,Stand-Up Comedy,,
5613,Movie,Hitler - A Career,"Joachim Fest, Christian Herrendoerfer",West Germany,10/02/2017,1977,TV-MA,150,"Documentaries, International Movies",2017,Documentaries,International Movies,
5614,Movie,"Michael Bolton's Big, Sexy Valentine's Day Special","Scott Aukerman, Akiva Schaffer",United States,07/02/2017,2017,TV-MA,54,"Comedies, Music & Musicals, Romantic Movies",2017,Comedies,Music & Musicals,Romantic Movies
5615,Movie,Daniel Sosa: Sosafado,"Raúl Campos, Jan Suter",Mexico,03/02/2017,2017,TV-MA,78,Stand-Up Comedy,2017,Stand-Up Comedy,,
5616,Movie,Imperial Dreams,Malik Vitthal,United States,03/02/2017,2014,TV-MA,86,Dramas,2017,Dramas,,
5617,Movie,Dilwale,Rohit Shetty,India,01/02/2017,2015,TV-PG,154,"Action & Adventure, Dramas, International Movies",2017,Action & Adventure,Dramas,International Movies
5618,Movie,Happy New Year,Farah Khan,India,01/02/2017,2014,TV-14,179,"Action & Adventure, Comedies, Dramas",2017,Action & Adventure,Comedies,Dramas
5619,Movie,Haraamkhor,Shlok Sharma,India,01/02/2017,2015,TV-14,93,"Dramas, Independent Movies, International Movies",2017,Dramas,Independent Movies,International Movies
5620,Movie,Heroes Wanted,Joaquín Mazón,Spain,01/02/2017,2016,TV-MA,97,"Action & Adventure, Comedies, International Movies",2017,Action & Adventure,Comedies,International Movies
5621,Movie,The Reconquest,Jonás Trueba,Spain,01/02/2017,2016,TV-MA,108,"Dramas, International Movies, Romantic Movies",2017,Dramas,International Movies,Romantic Movies
5622,Movie,Zapped,Peter DeLuise,Canada,01/02/2017,2014,TV-Y,92,"Children & Family Movies, Comedies",2017,Children & Family Movies,Comedies,
5623,Movie,Bill Burr: Walk Your Way Out,Jay Karas,United States,31/01/2017,2017,TV-MA,78,Stand-Up Comedy,2017,Stand-Up Comedy,,
5624,Movie,Semana Santa,Alejandra Márquez Abella,Mexico,31/01/2017,2015,TV-MA,87,"Dramas, International Movies",2017,Dramas,International Movies,
5625,Movie,Journey to Greenland,Sébastien Betbeder,France,29/01/2017,2016,TV-14,99,"Comedies, International Movies",2017,Comedies,International Movies,
5626,Movie,IBOY,Adam Randall,United Kingdom,27/01/2017,2017,TV-MA,91,"International Movies, Sci-Fi & Fantasy, Thrillers",2017,International Movies,Sci-Fi & Fantasy,Thrillers
5627,Movie,O Silêncio do Céu,Marco Dutra,Brazil,25/01/2017,2016,TV-MA,102,"Dramas, International Movies",2017,Dramas,International Movies,
5628,Movie,Cristela Alonzo: Lower Classy,Marcus Raboy,United States,24/01/2017,2017,TV-MA,67,Stand-Up Comedy,2017,Stand-Up Comedy,,
5629,Movie,Gad Gone Wild,Mario Rouleau,France,23/01/2017,2017,TV-MA,57,Stand-Up Comedy,2017,Stand-Up Comedy,,
5630,Movie,Pink,Aniruddha Roy Chowdhury,India,20/01/2017,2016,TV-14,130,"Dramas, International Movies",2017,Dramas,International Movies,
5631,Movie,Take the 10,Chester Tam,United States,20/01/2017,2017,TV-MA,80,Comedies,2017,Comedies,,
5632,Movie,Neal Brennan: 3 Mics,Neal Brennan,United States,17/01/2017,2017,TV-MA,66,Stand-Up Comedy,2017,Stand-Up Comedy,,
5633,Movie,Berlin Calling,Hannes Stöhr,Germany,15/01/2017,2008,TV-MA,105,"Dramas, International Movies, Music & Musicals",2017,Dramas,International Movies,Music & Musicals
5634,Movie,Sarajevo,Andreas Prochaska,Austria,15/01/2017,2014,TV-PG,98,"Dramas, International Movies",2017,Dramas,International Movies,
5635,Movie,Stereo,Maximilian Erlenwein,Germany,15/01/2017,2014,TV-MA,91,"International Movies, Thrillers",2017,International Movies,Thrillers,
5636,Movie,We Are Young. We Are Strong.,Burhan Qurbani,Germany,15/01/2017,2014,TV-MA,123,"Dramas, International Movies",2017,Dramas,International Movies,
5637,Movie,Casablancas: The Man Who Loved Women,Hubert Woroniecki,France,13/01/2017,2016,TV-14,82,"Documentaries, International Movies",2017,Documentaries,International Movies,
5638,Movie,Clinical,Alistair Legrand,United States,13/01/2017,2017,TV-MA,104,"Horror Movies, Thrillers",2017,Horror Movies,Thrillers,
5639,Movie,Very Big Shot,Mir-Jean Bou Chaaya,Lebanon,12/01/2017,2015,TV-MA,109,"Comedies, Dramas, International Movies",2017,Comedies,Dramas,International Movies
5640,Movie,Jim Gaffigan: Cinco,Jeannie Gaffigan,United States,10/01/2017,2017,TV-14,74,Stand-Up Comedy,2017,Stand-Up Comedy,,
5642,Movie,Under the Shadow,Babak Anvari,United Kingdom,07/01/2017,2016,PG-13,84,"Horror Movies, International Movies, Thrillers",2017,Horror Movies,International Movies,Thrillers
5643,Movie,Coin Heist,Emily Hagins,United States,06/01/2017,2017,TV-14,98,"Children & Family Movies, Dramas",2017,Children & Family Movies,Dramas,
5644,Movie,LEGO: Marvel Super Heroes: Maximum Overload,Greg Richardson,United States,06/01/2017,2013,TV-Y7,22,Children & Family Movies,2017,Children & Family Movies,,
5645,Movie,Rampage: President Down,Uwe Boll,Canada,05/01/2017,2016,TV-MA,100,"Action & Adventure, International Movies",2017,Action & Adventure,International Movies,
5646,Movie,Marvel's Hulk: Where Monsters Dwell,Mitch Schauer,United States,04/01/2017,2016,PG,75,"Children & Family Movies, Sci-Fi & Fantasy",2017,Children & Family Movies,Sci-Fi & Fantasy,
5647,Movie,Jen Kirkman: Just Keep Livin’?,Lance Bangs,United States,03/01/2017,2017,TV-MA,69,Stand-Up Comedy,2017,Stand-Up Comedy,,
5648,Movie,Autohead,Rohit Mittal,India,01/01/2017,2016,TV-MA,97,"Dramas, International Movies, Thrillers",2017,Dramas,International Movies,Thrillers
5649,Movie,Bee Movie,"Steve Hickner, Simon J. Smith",United States,01/01/2017,2007,PG,92,"Children & Family Movies, Comedies",2017,Children & Family Movies,Comedies,
5650,Movie,Headwinds,Jalil Lespert,France,01/01/2017,2011,TV-MA,92,"Dramas, Independent Movies, International Movies",2017,Dramas,Independent Movies,International Movies
5652,Movie,Udta Punjab,Abhishek Chaubey,India,01/01/2017,2016,TV-MA,146,"Dramas, International Movies",2017,Dramas,International Movies,
5653,Movie,Mr. Pig,Diego Luna,Mexico,31/12/2016,2016,TV-MA,97,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5657,Movie,7:19,Jorge Michel Grau,Mexico,23/12/2016,2016,TV-MA,93,"Dramas, International Movies",2016,Dramas,International Movies,
5658,Movie,Garfunkel and Oates: Trying to be Special,"Riki Lindhome, Jeremy Konner",United States,23/12/2016,2016,TV-MA,62,"Music & Musicals, Stand-Up Comedy",2016,Music & Musicals,Stand-Up Comedy,
5660,Movie,A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir,Thomas Astruc,France,20/12/2016,2016,TV-Y7,22,Movies,2016,Movies,,
5661,Movie,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,Manny Rodriguez,United States,20/12/2016,2016,TV-14,88,Stand-Up Comedy,2016,Stand-Up Comedy,,
5662,Movie,Barry,Vikram Gandhi,United States,16/12/2016,2016,TV-MA,105,Dramas,2016,Dramas,,
5664,Movie,Sister Cities,Sean Hanish,United States,16/12/2016,2016,TV-MA,88,Dramas,2016,Dramas,,
5665,Movie,3 Türken & ein Baby,Sinan Akkuş,Germany,15/12/2016,2015,TV-MA,93,"Comedies, International Movies",2016,Comedies,International Movies,
5667,Movie,Eddie - Strongman,Matt Bell,United Kingdom,15/12/2016,2015,TV-MA,98,"Documentaries, Sports Movies",2016,Documentaries,Sports Movies,
5677,Movie,Sand Storm,Elite Zexer,Israel,15/12/2016,2016,TV-PG,88,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5679,Movie,Ricardo O'Farrill: Abrazo navideño,"Raúl Campos, Jan Suter",Mexico,12/12/2016,2016,TV-MA,31,Stand-Up Comedy,2016,Stand-Up Comedy,,
5680,Movie,Asperger's Are Us,Alex Lehmann,United States,11/12/2016,2016,TV-MA,83,Documentaries,2016,Documentaries,,
5682,Movie,Mariah Carey's Merriest Christmas,James Yukich,United States,09/12/2016,2015,TV-G,38,"Children & Family Movies, Music & Musicals",2016,Children & Family Movies,Music & Musicals,
5683,Movie,Spectral,Nic Mathieu,United States,09/12/2016,2016,TV-14,108,"Action & Adventure, Sci-Fi & Fantasy",2016,Action & Adventure,Sci-Fi & Fantasy,
5686,Movie,Other People,Chris Kelly,United States,08/12/2016,2016,TV-MA,97,"Comedies, Dramas, Independent Movies",2016,Comedies,Dramas,Independent Movies
5688,Movie,Blue Jay,Alex Lehmann,United States,06/12/2016,2016,TV-MA,81,"Dramas, Independent Movies, Romantic Movies",2016,Dramas,Independent Movies,Romantic Movies
5689,Movie,One in a Billion,Roman Gackowski,United States,06/12/2016,2016,TV-14,70,"Documentaries, Sports Movies",2016,Documentaries,Sports Movies,
5690,Movie,Reggie Watts: Spatial,Benjamin Dickinson,United States,06/12/2016,2016,TV-MA,62,"Music & Musicals, Stand-Up Comedy",2016,Music & Musicals,Stand-Up Comedy,
5692,Movie,Mercenary,Sacha Wolff,France,04/12/2016,2016,TV-MA,99,"Dramas, International Movies, Sports Movies",2016,Dramas,International Movies,Sports Movies
5694,Movie,For the Love of Spock,Adam Nimoy,Canada,02/12/2016,2016,TV-14,112,Documentaries,2016,Documentaries,,
5695,Movie,White Girl,Elizabeth Wood,United States,02/12/2016,2016,TV-MA,90,"Dramas, Independent Movies",2016,Dramas,Independent Movies,
5696,Movie,#Rucker50,Robert McCullough Jr.,United States,01/12/2016,2016,TV-PG,56,"Documentaries, Sports Movies",2016,Documentaries,Sports Movies,
5697,Movie,1000 Rupee Note,Shrihari Sathe,India,01/12/2016,2014,TV-14,89,"Dramas, International Movies",2016,Dramas,International Movies,
5698,Movie,Across Grace Alley,Ralph Macchio,United States,01/12/2016,2013,TV-PG,24,Dramas,2016,Dramas,,
5699,Movie,Asu Mare 2,Ricardo Maldonado,Peru,01/12/2016,2015,TV-14,100,"Comedies, International Movies",2016,Comedies,International Movies,
5702,Movie,Interrogation,Vetrimaaran,India,01/12/2016,2015,TV-MA,116,"Dramas, International Movies, Thrillers",2016,Dramas,International Movies,Thrillers
5703,Movie,Rainbow Time,Linas Phillips,United States,01/12/2016,2016,TV-MA,92,"Comedies, Dramas, Independent Movies",2016,Comedies,Dramas,Independent Movies
5705,Movie,Richard Pryor: Live in Concert,Jeff Margolis,United States,01/12/2016,1979,TV-MA,79,Stand-Up Comedy,2016,Stand-Up Comedy,,
5706,Movie,The Violin Player,Bauddhayan Mukherji,India,01/12/2016,2016,TV-14,72,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5707,Movie,Beauties of the Night,María Jose Cuevas,Mexico,25/11/2016,2016,TV-MA,92,"Documentaries, International Movies",2016,Documentaries,International Movies,
5709,Movie,Michael Che Matters,Oz Rodriguez,United States,25/11/2016,2016,TV-MA,61,Stand-Up Comedy,2016,Stand-Up Comedy,,
5710,Movie,Mercy,Chris Sparling,United States,22/11/2016,2016,TV-MA,88,"Dramas, Thrillers",2016,Dramas,Thrillers,
5711,Movie,The Land of Cards,Qaushiq Mukherjee,India,22/11/2016,2012,TV-14,113,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5712,Movie,Carlos Ballarta: El amor es de putos,"Jan Suter, Raúl Campos Delgado",Mexico,21/11/2016,2016,TV-MA,67,Stand-Up Comedy,2016,Stand-Up Comedy,,
5713,Movie,Donald Glover: Weirdo,"Shannon Hartman, Michelle Caputo",United States,19/11/2016,2012,TV-MA,65,Stand-Up Comedy,2016,Stand-Up Comedy,,
5714,Movie,Colin Quinn: The New York Story,Jerry Seinfeld,United States,18/11/2016,2016,TV-MA,62,Stand-Up Comedy,2016,Stand-Up Comedy,,
5715,Movie,Divines,Houda Benyamina,France,18/11/2016,2016,TV-MA,107,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5718,Movie,Dieter Nuhr: Nuhr in Berlin,Volker Weicker,Germany,15/11/2016,2016,TV-MA,69,Stand-Up Comedy,2016,Stand-Up Comedy,,
5719,Movie,Mumbai Cha Raja,Manjeet Singh,India,15/11/2016,2012,TV-MA,77,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5720,Movie,True Memoirs of an International Assassin,Jeff Wadlow,United States,11/11/2016,2016,TV-14,98,"Action & Adventure, Comedies",2016,Action & Adventure,Comedies,
5722,Movie,Kathleen Madigan: Bothering Jesus,Lorene Machado,United States,10/11/2016,2016,TV-MA,71,Stand-Up Comedy,2016,Stand-Up Comedy,,
5725,Movie,"Dana Carvey: Straight White Male, 60",Marcus Raboy,United States,04/11/2016,2016,TV-MA,64,Stand-Up Comedy,2016,Stand-Up Comedy,,
5726,Movie,The Ivory Game,"Kief Davidson, Richard Ladkani",Austria,04/11/2016,2016,TV-14,112,Documentaries,2016,Documentaries,,
5727,Movie,A Grand Night In: The Story of Aardman,Richard Mears,United Kingdom,01/11/2016,2015,TV-PG,59,Documentaries,2016,Documentaries,,
5734,Movie,Norman Lear: Just Another Version of You,"Heidi Ewing, Rachel Grady",United States,01/11/2016,2016,TV-MA,91,Documentaries,2016,Documentaries,,
5735,Movie,Santa Pac's Merry Berry Day,Moto Sakakibara,,01/11/2016,2016,TV-Y,44,Movies,2016,Movies,,
5736,Movie,Spanish Affair 2,Emilio Martínez Lázaro,Spain,01/11/2016,2015,TV-MA,107,"Comedies, International Movies, Romantic Movies",2016,Comedies,International Movies,Romantic Movies
5737,Movie,Pup Star,Robert Vince,Canada,29/10/2016,2016,G,92,"Children & Family Movies, Comedies",2016,Children & Family Movies,Comedies,
5738,Movie,I Am the Pretty Thing That Lives in the House,Osgood Perkins,Canada,28/10/2016,2016,TV-14,89,"Horror Movies, International Movies, Thrillers",2016,Horror Movies,International Movies,Thrillers
5739,Movie,Into the Inferno,Werner Herzog,United Kingdom,28/10/2016,2016,TV-PG,107,Documentaries,2016,Documentaries,,
5740,Movie,The African Doctor,Julien Rambaldi,France,28/10/2016,2016,TV-14,94,"Comedies, Dramas, International Movies",2016,Comedies,Dramas,International Movies
5741,Movie,They Are Everywhere,Yvan Attal,France,28/10/2016,2016,TV-MA,110,"Comedies, International Movies",2016,Comedies,International Movies,
5743,Movie,West Coast,Benjamin Weill,France,28/10/2016,2016,TV-MA,81,"Comedies, Dramas, International Movies",2016,Comedies,Dramas,International Movies
5744,Movie,7 años,Roger Gual,Spain,27/10/2016,2016,TV-MA,77,"Dramas, International Movies",2016,Dramas,International Movies,
5746,Movie,Joe Rogan: Triggered,Anthony Giordano,United States,21/10/2016,2016,TV-MA,64,Stand-Up Comedy,2016,Stand-Up Comedy,,
5747,Movie,A Mighty Team,Thomas Sorriaux,France,15/10/2016,2016,TV-MA,97,"Comedies, International Movies, Sports Movies",2016,Comedies,International Movies,Sports Movies
5748,Movie,Berserk: The Golden Age Arc I - The Egg of the King,Toshiyuki Kubooka,Japan,15/10/2016,2012,TV-MA,77,"Action & Adventure, Anime Features, International Movies",2016,Action & Adventure,Anime Features,International Movies
5749,Movie,Bleach The Movie: Fade to Black,Noriyuki Abe,Japan,15/10/2016,2008,TV-PG,94,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",2016,Action & Adventure,Anime Features,Sci-Fi & Fantasy
5750,Movie,Bleach the Movie: Hell Verse,Noriyuki Abe,Japan,15/10/2016,2010,TV-14,94,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",2016,Action & Adventure,Anime Features,Sci-Fi & Fantasy
5751,Movie,Blind Date,Clovis Cornillac,France,15/10/2016,2015,TV-14,91,"Comedies, International Movies, Music & Musicals",2016,Comedies,International Movies,Music & Musicals
5755,Movie,Sky Ladder: The Art of Cai Guo-Qiang,Kevin MacDonald,United States,14/10/2016,2016,TV-MA,80,Documentaries,2016,Documentaries,,
5756,Movie,Mascots,Christopher Guest,United States,13/10/2016,2016,TV-MA,95,Comedies,2016,Comedies,,
5757,Movie,Justin Timberlake + the Tennessee Kids,Jonathan Demme,United States,12/10/2016,2016,TV-MA,90,Music & Musicals,2016,Music & Musicals,,
5758,Movie,13TH,Ava DuVernay,United States,07/10/2016,2016,TV-MA,101,Documentaries,2016,Documentaries,,
5759,Movie,Russell Peters: Almost Famous,Dave Higby,United States,07/10/2016,2016,TV-MA,73,Stand-Up Comedy,2016,Stand-Up Comedy,,
5761,Movie,The Siege of Jadotville,Richie Smyth,Ireland,07/10/2016,2016,TV-MA,108,"Action & Adventure, Dramas, International Movies",2016,Action & Adventure,Dramas,International Movies
5762,Movie,LEGO Jurassic World: The Indominus Escape,Michael D. Black,United States,04/10/2016,2016,TV-Y7,25,"Children & Family Movies, Comedies",2016,Children & Family Movies,Comedies,
5765,Movie,Bombshell,Riccardo Pilizzeri,New Zealand,01/10/2016,2016,TV-MA,86,Dramas,2016,Dramas,,
5766,Movie,Chatô: The King of Brazil,Guilherme Fontes,Brazil,01/10/2016,2015,TV-MA,105,"Dramas, International Movies",2016,Dramas,International Movies,
5768,Movie,Harud,Aamir Bashir,India,01/10/2016,2010,TV-MA,100,"Dramas, International Movies",2016,Dramas,International Movies,
5771,Movie,Much Ado About Nothing,Alejandro Fernández Almendras,Chile,01/10/2016,2016,TV-MA,96,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5773,Movie,My Big Night,Álex de la Iglesia,Spain,01/10/2016,2015,TV-MA,97,"Comedies, International Movies, Music & Musicals",2016,Comedies,International Movies,Music & Musicals
5774,Movie,My Little Pony Equestria Girls: Legend of Everfree,Ishi Rudell,United States,01/10/2016,2016,TV-Y7,73,"Children & Family Movies, Comedies",2016,Children & Family Movies,Comedies,
5776,Movie,Pac's Scary Halloween,,Pakistan,01/10/2016,2016,TV-Y7,44,Movies,2016,Movies,,
5777,Movie,Riphagen - The Untouchable,Pieter Kuijpers,Netherlands,01/10/2016,2016,TV-14,132,"Dramas, International Movies",2016,Dramas,International Movies,
5779,Movie,Umrika,Prashant Nair,India,01/10/2016,2015,TV-MA,96,"Dramas, Independent Movies, International Movies",2016,Dramas,Independent Movies,International Movies
5780,Movie,Unchained: The Untold Story of Freestyle Motocross,"Paul Taublieb, Jon Freeman",United States,01/10/2016,2016,TV-MA,92,"Documentaries, Sports Movies",2016,Documentaries,Sports Movies,
5781,Movie,Welcome Mr. President,Riccardo Milani,Italy,01/10/2016,2013,TV-MA,99,"Comedies, International Movies",2016,Comedies,International Movies,
